"mozilla-mobile_fenix","9636",5,4200,"4090"
"mozilla-mobile_fenix","9636",5,4200,"4174"
"mozilla-mobile_fenix","9636",11,4208,"4092"
"mozilla-mobile_fenix","9636",11,4208,"4150"
"mozilla-mobile_fenix","9636",11,4208,"4173"
"mozilla-mobile_fenix","9636",11,4208,"4078"
"mozilla-mobile_fenix","9636",12,4209,"4162"
"mozilla-mobile_fenix","9636",12,4209,"4093"
"mozilla-mobile_fenix","9636",12,4209,"4151"
"mozilla-mobile_fenix","9636",12,4209,"4174"
"mozilla-mobile_fenix","9636",13,4210,"4163"
"mozilla-mobile_fenix","9636",13,4210,"4152"
"mozilla-mobile_fenix","9636",13,4210,"4175"
"mozilla-mobile_fenix","9636",13,4210,"4080"
"mozilla-mobile_fenix","9636",15,4212,"4164"
"mozilla-mobile_fenix","9636",15,4212,"4096"
"mozilla-mobile_fenix","9636",15,4212,"4153"
"mozilla-mobile_fenix","9636",15,4212,"4176"
"mozilla-mobile_fenix","9636",19,4121,"4132"
"mozilla-mobile_fenix","9636",22,4134,"4137"
"mozilla-mobile_fenix","9636",23,4136,"4139"
"nvaccess_nvda","3188",7,47630,"47666"
"nvaccess_nvda","3188",7,47630,"47700"
"nvaccess_nvda","3188",9,47635,"47650"
"nvaccess_nvda","3188",10,47637,"47642"
"nvaccess_nvda","3188",10,47637,"47619"
"nvaccess_nvda","3188",10,47637,"47682"
"nvaccess_nvda","3188",10,47637,"47708"
"nvaccess_nvda","3188",14,47642,"47637"
"nvaccess_nvda","3188",14,47642,"47613"
"nvaccess_nvda","3188",14,47642,"47619"
"nvaccess_nvda","3188",14,47642,"47682"
"nvaccess_nvda","3188",14,47642,"47708"
"nvaccess_nvda","3188",14,47642,"47662"
"nvaccess_nvda","1707",0,44224,"44277"
"nvaccess_nvda","1707",0,44224,"44292"
"nvaccess_nvda","1707",1,44225,"44231"
"nvaccess_nvda","1707",8,44236,"44243"
"nvaccess_nvda","1707",9,44237,"44244"
"ohmyzsh_ohmyzsh","3009",0,4887,"4929"
"ohmyzsh_ohmyzsh","3009",0,4887,"4879,4880"
"ohmyzsh_ohmyzsh","3009",2,4914,"4911"
"ohmyzsh_ohmyzsh","3009",2,4914,"4913"
"ohmyzsh_ohmyzsh","3009",2,4914,"4958"
"ohmyzsh_ohmyzsh","3009",2,4914,"4977"
"ohmyzsh_ohmyzsh","3009",4,4920,"4903"
"ohmyzsh_ohmyzsh","3009",6,4908,"4955"
"ohmyzsh_ohmyzsh","3009",6,4908,"4974"
"ohmyzsh_ohmyzsh","3009",7,4909,"4956"
"ohmyzsh_ohmyzsh","3009",7,4909,"4975"
"ohmyzsh_ohmyzsh","3009",8,4910,"4957"
"ohmyzsh_ohmyzsh","3009",8,4910,"4976"
"ohmyzsh_ohmyzsh","3009",9,4911,"4958"
"ohmyzsh_ohmyzsh","3009",9,4911,"4977"
"pallets_flask","2389",0,1403,"1450"
"pallets_flask","2389",2,1422,"1429"
"pallets_flask","2389",2,1422,"1405"
"pallets_flask","2389",3,1423,"1423"
"pallets_flask","2389",4,1424,"1433"
"pallets_flask","2389",4,1424,"1460"
"pallets_flask","2389",4,1424,"1506"
"pallets_flask","2389",4,1424,"1523"
"pallets_flask","2389",5,1425,"1408"
"pallets_flask","2389",5,1425,"1436"
"pallets_flask","2389",5,1425,"1461"
"pallets_flask","2389",6,1409,"1462"
"pallets_flask","2389",9,1412,"1487"
"pallets_flask","2389",9,1412,"1525"
"pallets_flask","2389",10,1413,"1527"
"pallets_flask","2389",11,1414,"1490"
"pallets_flask","2389",11,1414,"1528"
"pallets_flask","2389",12,1415,"1491"
"pallets_flask","2389",14,1493,"1529"
"pallets_flask","2389",15,1494,"1518"
"pallets_flask","2389",16,1495,"1502"
"pallets_flask","2389",17,1496,"1458"
"pallets_flask","2389",17,1496,"1503"
"pallets_flask","2389",17,1496,"1522"
"pallets_flask","170",0,3604,"3629,3630,3631"
"PhilJay_MPAndroidChart","133",0,1,"20"
"PhilJay_MPAndroidChart","133",1,3,"10"
"PhilJay_MPAndroidChart","2452",2,190,"256"
"PhilJay_MPAndroidChart","2452",5,193,"197"
"PrestaShop_PrestaShop","9863",2,49630,"49629"
"PrestaShop_PrestaShop","9863",9,49621,"49619"
"PrestaShop_PrestaShop","9641",0,70010,"70013"
"systemd_systemd","13470",3,31867,"31874"
"systemd_systemd","12955",0,31959,"31942"
"systemd_systemd","12955",2,31961,"31944"
"systemd_systemd","12955",4,31963,"31946"
"systemd_systemd","12955",33,31993,"31953"
"zxing_zxing","302",5,260,"271"
"zxing_zxing","302",6,261,"272"
"zxing_zxing","302",7,262,"273"
"zxing_zxing","302",8,278,"271"
"zxing_zxing","261",14,713,"767"
"zxing_zxing","261",15,714,"768"
"zxing_zxing","261",16,715,"769"
"zxing_zxing","261",17,716,"770"
"zxing_zxing","261",18,717,"771"
"zxing_zxing","261",19,718,"772"
"zxing_zxing","261",20,719,"773"
"zxing_zxing","261",21,720,"774"
"zxing_zxing","261",22,721,"775"
"zxing_zxing","261",24,726,"780"
"zxing_zxing","261",25,727,"781"
"zxing_zxing","261",26,728,"782"
"zxing_zxing","261",27,729,"783"
"zxing_zxing","261",28,730,"784"
"zxing_zxing","261",29,731,"785"
"zxing_zxing","261",30,732,"786"
"zxing_zxing","261",31,733,"787"
"tensorflow_tensorflow","27955",0,93070,"93012"
"tensorflow_tensorflow","27955",1,93071,"93013"
"tensorflow_tensorflow","27955",2,93072,"93146"
"tensorflow_tensorflow","27955",3,93073,"93147"
"tensorflow_tensorflow","27955",3,93073,"93015"
"tensorflow_tensorflow","27955",4,93074,"93148"
"tensorflow_tensorflow","27955",4,93074,"93016"
"tensorflow_tensorflow","27955",5,93075,"93149"
"tensorflow_tensorflow","27955",6,93076,"93150"
"tensorflow_tensorflow","27955",7,93077,"93151"
"tensorflow_tensorflow","27955",8,93078,"93029"
"tensorflow_tensorflow","27955",10,93080,"93031"
"tensorflow_tensorflow","27955",11,93081,"93032"
"tensorflow_tensorflow","27955",12,93082,"93033"
"tensorflow_tensorflow","27955",15,93085,"93035"
"tensorflow_tensorflow","6809",0,79114,"79124"
"tensorflow_tensorflow","6809",0,79114,"79153"
"tensorflow_tensorflow","6809",19,79202,"79210"
"twbs_bootstrap","10202",0,24511,"24562"
"WordPress_gutenberg","11463",3,563,"536"
"WordPress_gutenberg","11463",4,564,"537"
"WordPress_gutenberg","11463",8,568,"540"
"WordPress_gutenberg","11463",9,569,"534"
"WordPress_gutenberg","11463",9,569,"552"
"vuejs_vue","6235",2,7555,"7562"
"vuejs_vue","6235",2,7555,"7577"
"vuejs_vue","6235",12,7582,"7669"
"vuejs_vue","6235",13,7583,"7670"
"vuejs_vue","6235",14,7584,"7671"
"vuetifyjs_vuetify","838",10,29304,"29298"
"vuetifyjs_vuetify","838",11,29305,"29340"
"vuetifyjs_vuetify","838",12,29306,"29295"
"vuetifyjs_vuetify","838",12,29306,"29307"
"vuetifyjs_vuetify","838",14,29359,"29302"
"vuetifyjs_vuetify","1561",0,30432,"30435"
"vuetifyjs_vuetify","1561",1,30433,"30646"
"vuetifyjs_vuetify","1561",2,30434,"30646"
"vuejs_vue","6351",1,4898,"4853"
"vuejs_vue","6351",37,4959,"4965"
"WordPress_gutenberg","25965",0,41369,"41359"
"WordPress_gutenberg","25965",1,41370,"41360"
"WordPress_gutenberg","25965",2,41372,"41362"
"WordPress_gutenberg","25965",3,41373,"41363"
"WordPress_gutenberg","7964",0,33816,"33893"
"WordPress_gutenberg","7964",1,33817,"33795,33796"
"WordPress_gutenberg","7964",2,33819,"33907"
"WordPress_gutenberg","7964",2,33819,"33798"
"WordPress_gutenberg","7964",11,33828,"33911"
"WordPress_gutenberg","7964",11,33828,"33804"
"WordPress_gutenberg","7964",12,33829,"33805"
"WordPress_gutenberg","7964",12,33829,"33912"
"WordPress_gutenberg","7964",13,33830,"33903"
"WordPress_gutenberg","7964",13,33830,"33806"
"WordPress_gutenberg","7964",15,33832,"33913"
"WordPress_gutenberg","7964",23,33860,"33860"
"WordPress_gutenberg","17334",1,8063,"8101"
"WordPress_gutenberg","17334",2,8066,"8104"
"WordPress_gutenberg","17334",6,8070,"8112"
"WordPress_gutenberg","17334",7,8071,"8113"
"WordPress_gutenberg","17334",8,8072,"8114"
